imdbid,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $),bechdel
tt6162808,Miss Saigon: 25th Anniversary,2016,R,141 min,"Drama, Musical, Romance",8.1,"A filmed production of the musical 'Miss Saigon' for its 25th anniversary, performed live at London's Prince Edward Theatre, in London's West End. Including the 2hr 20minute production and a bonus 35-minute ""25th Anniversary Gala"" which included stars of the original cast, Jonathan Pryce, Lea Salonga and Simon Bowman.",Brett Sullivan,/name/nm3614151/,"Jon Jon Briones, 
Eva Noblezada, 
Alistair Brammer, 
Kwang-Ho Hong","/name/nm1490183/,/name/nm8405300/,/name/nm4337810/,/name/nm3225014/",1799.0,,2
tt1308138,Mulan: Rise of a Warrior,2009,Not Rated,114 min,"Adventure, Drama, Romance",6.6,"The epic story of the Chinese girl-warrior, Mulan, who fights to defend her father.","Jingle Ma, 
Wei Dong",/name/nm0155598/,"Wei Zhao, 
Jaycee Chan, 
Kun Chen, 
Rongguang Yu","/name/nm3461127/,/name/nm0955505/,/name/nm1548493/,/name/nm1179512/,/name/nm0950552/",6642.0,,3
tt1561768,Essential Killing,2010,R,83 min,"Action, Thriller, War",6.1,An Afghan POW attempts his escape.,Jerzy Skolimowski,/name/nm0804592/,"Vincent Gallo, 
Emmanuelle Seigner, 
Zach Cohen, 
Iftach Ophir","/name/nm0001252/,/name/nm0782561/,/name/nm1686684/,/name/nm3144567/",7926.0,,0
tt1486193,5 Days of War,2011,R,113 min,"Action, Drama, War",5.5,"A drama set centered around the war between Russia and Georgia, and focused on an American journalist, his cameraman, and a Georgian native who become caught in the crossfire.",Renny Harlin,/name/nm0001317/,"Rupert Friend, 
Emmanuelle Chriqui, 
Richard Coyle, 
Heather Graham","/name/nm1670029/,/name/nm0004825/,/name/nm0185404/,/name/nm0001287/",14050.0,17149.0,1
tt1043842,Appleseed: Ex Machina,2007,PG-13,105 min,"Animation, Action, Adventure",7.0,"With Brialeos convalescing after a mission, Deunan is assigned a new and remarkably familiar partner as a strange wave of terrorist attacks plague Olympus.",Shinji Aramaki,/name/nm0032925/,"Ai Kobayashi, 
Kôichi Yamadera, 
Yûji Kishi, 
Kong Kuwata","/name/nm0461981/,/name/nm0945290/,/name/nm0457213/,/name/nm0476679/",9702.0,,3
tt2387413,Captain Battle: Legacy War,2013,,90 min,"Action, Sci-Fi, War",1.2,"SAM BATTLE is injured during his tour of duty in the Gulf War. He loses an eye and is near death. His good friend, BRANDON STORM, who is a scientist, injects him with a secret serum that he...                See full summary »",David Palmieri,/name/nm0658571/,"Cuyle Carvin, 
Andrew J McGuinness, 
Marlene Mc'Cohen, 
Jenny Allford","/name/nm2255441/,/name/nm3917690/,/name/nm2556054/,/name/nm3025407/",544.0,,3
tt1447479,A Marine Story,2010,Not Rated,98 min,"Crime, Drama, Romance",6.0,"An ex-marine returns to her hometown after Iraq and helps a 20 year old woman, who is otherwise facing prison, prepare for military boot camp.",Ned Farr,/name/nm0268051/,"Dreya Weber, 
Paris P. Pickard, 
Anthony Michael Jones, 
Christine Mourad","/name/nm1170121/,/name/nm3028961/,/name/nm0427503/,/name/nm0609948/",2367.0,,3
tt3622332,Sword of Vengeance,2015,Not Rated,87 min,"Action, Adventure, Drama",4.4,Vengeance is the driving force behind a shadow walker's return to Norman conquered Saxon lands after the Battle of Hastings and a brutal repression of it's people by a cruel lord.,Jim Weedon,/name/nm6406593/,"Stanley Weber, 
Annabelle Wallis, 
Karel Roden, 
Ed Skrein","/name/nm2720118/,/name/nm1834115/,/name/nm0734558/,/name/nm4534098/",2458.0,,0
tt1744641,Ramayana: The Epic,2010,,98 min,"Animation, Adventure, Family",5.8,"Lord Rama, son of King Dashrath is sent for exile for 14 years. His wife Sita and brother Laxman accompanies him. But she is deceitfully kidnapped by Ravana, The King of Lanka. Thus a might...                See full summary »",Chetan Desai,/name/nm2709116/,"Manoj Bajpayee, 
Juhi Chawla, 
Ashutosh Rana, 
Mukesh Rishi","/name/nm0048075/,/name/nm0004487/,/name/nm0709359/,/name/nm0728262/",580.0,,2
tt1172963,Lemon Tree,2008,Not Rated,106 min,"Drama, War",7.3,The story of a Palestinian widow who must defend her lemontree field when a new Israeli Defense Minister moves next to her and threatens to have her lemon grove torn down.,Eran Riklis,/name/nm0726954/,"Hiam Abbass, 
Rona Lipaz-Michael, 
Ali Suliman, 
Doron Tavory","/name/nm0007814/,/name/nm2991024/,/name/nm1846124/,/name/nm0851785/",6672.0,566052.0,3
tt1229381,Outside the Law,2010,R,138 min,"Crime, Drama, War",6.6,A drama about the Algerian struggle for independence from France after WWII.,Rachid Bouchareb,/name/nm0098953/,"Jamel Debbouze, 
Roschdy Zem, 
Sami Bouajila, 
Chafia Boudraa","/name/nm0213354/,/name/nm0954704/,/name/nm0098793/,/name/nm0099174/",3976.0,,1
tt1483831,Lebanon,2009,R,93 min,"Drama, War",6.9,"During the First Lebanon War in 1982, a lone tank and a paratroopers platoon are dispatched to search a hostile town.",Samuel Maoz,/name/nm1413443/,"Yoav Donat, 
Itay Tiran, 
Oshri Cohen, 
Michael Moshonov","/name/nm2935952/,/name/nm1553954/,/name/nm1025983/,/name/nm0615688/",11690.0,367798.0,0
tt8669356,Joan of Arc,2019,Not Rated,137 min,"Drama, History, War",5.9,"In the 15th century, both France and England stake a blood claim for the French throne. Believing that God had chosen her, the young Joan (Lise Leplat Prudhomme) leads the army of the King ...                See full summary »",Bruno Dumont,/name/nm0241622/,"Lise Leplat Prudhomme, 
Annick Lavieville, 
Justine Herbez, 
Benoît Robail","/name/nm9075831/,/name/nm10977117/,/name/nm10977118/,/name/nm10977119/",689.0,,3
tt1056437,The Sky Crawlers,2008,PG-13,122 min,"Animation, Drama, Sci-Fi",6.7,"The Kildren, a group of eternally young fighter pilots, experience the sudden loss of innocence as they battle the enemy in astonishing dogfights above the clouds.",Mamoru Oshii,/name/nm0651900/,"Rinko Kikuchi, 
Ryô Kase, 
Shôsuke Tanihara, 
Megumi Yamaguchi","/name/nm0452860/,/name/nm1076976/,/name/nm0849477/,/name/nm4212310/",5713.0,,3
tt9507276,Saga of Tanya the Evil - The Movie,2019,Not Rated,115 min,"Animation, Action, Adventure",7.5,"Tanya Degurechaff continues her misadventures, avoiding death and being sent to hell, while battling the forces of the Republic Army.",Yutaka Uemura,/name/nm4805576/,"Tesshô Genda, 
Daiki Hamano, 
Takaya Hashi, 
Saori Hayami","/name/nm0312656/,/name/nm7124125/,/name/nm0354490/,/name/nm2977461/",1326.0,288460.0,3
tt1699185,Les hommes libres,2011,Unrated,99 min,"Drama, History, Romance",6.6,"In Paris during WWII, an Algerian immigrant is inspired to join the resistance by his unexpected friendship with a Jewish man.",Ismaël Ferroukhi,/name/nm0275044/,"Tahar Rahim, 
Michael Lonsdale, 
Mahmud Shalaby, 
Lubna Azabal","/name/nm2588665/,/name/nm0003909/,/name/nm3218796/,/name/nm0044073/",1390.0,53810.0,1
tt2401711,Time and the Wind,2013,,115 min,"Drama, Romance, War",6.7,The history of Brazil's southern occupation and the Anna Terra descendants.,Jayme Monjardim,/name/nm0598173/,"Fernanda Montenegro, 
Thiago Lacerda, 
Marjorie Estiano, 
Janaína Kremer Motta","/name/nm0005244/,/name/nm0479895/,/name/nm1597010/,/name/nm1132887/",864.0,,3
tt3838802,Blood Stripe,2016,TV-MA,92 min,"Drama, Thriller, War",6.2,The trials and tribulations of a female combat veteran and her battle with vigorous PTSD.,Remy Auberjonois,/name/nm0041280/,"Rene Auberjonois, 
Chris Sullivan, 
Rusty Schwimmer, 
Tom Lipinski","/name/nm0041281/,/name/nm2884388/,/name/nm0005404/,/name/nm2906174/",210.0,,1
tt3817188,My Good Hans,2015,,110 min,"Drama, War",6.0,"It is a story of love and friendship, proclaiming the triumph of the universal human values. Unaware of the approaching war, Russian and German engineers find themselves united by one common goal at the glass manufacturing plant in USSR.",Aleksandr Mindadze,/name/nm0591046/,"Sebastyan Anton, 
Andryus Daryala, 
Jakob Diehl, 
Marc Hosemann","/name/nm5534861/,/name/nm7099587/,/name/nm2428413/,/name/nm0395926/",199.0,,1
tt2142955,Stars Above,2012,,101 min,"Drama, History, Romance",6.5,A story of a house and three women of different generations who inhabit it through the years.,Saara Cantell,/name/nm0134503/,"Elin Petersdottir, 
Meri Nenonen, 
Irina Björklund, 
Senja Mäkiaho","/name/nm2890502/,/name/nm0626076/,/name/nm0084950/,/name/nm4846905/",258.0,,3
